"Category number","Share","Lower bound","Upper bound","Sector value","Distribution name","Number of categories","Row name","Source code","Section name","Row value","Category name"
"Category 2",NA,NA,NA,"Public 2-year","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","Other MSI","Very selective"
"Category 3",NA,NA,NA,"Public 2-year","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","Other MSI","Moderately selective"
"Category 4",NA,NA,NA,"Public 2-year","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","Other MSI","Minimally selective"
"Category 5",NA,NA,NA,"Public 2-year","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","Other MSI","Open admission"
"Category 1",NA,NA,NA,"Public 4-year","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","Total","Not a 4-year institution"
"Category 2",16.604294,15.75,17.46,"Public 4-year","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","Total","Very selective"
"Category 3",60.778734,59.54,62.02,"Public 4-year","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","Total","Moderately selective"
"Category 4",10.019927,9.26,10.78,"Public 4-year","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","Total","Minimally selective"
"Category 5",12.597045,11.4,13.79,"Public 4-year","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","Total","Open admission"
"Category 1",NA,NA,NA,"Public 4-year","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","Not an MSI","Not a 4-year institution"
"Category 2",12.612828,11.72,13.5,"Public 4-year","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","Not an MSI","Very selective"
"Category 3",67.766661,66.05,69.49,"Public 4-year","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","Not an MSI","Moderately selective"
"Category 4",9.339066,8.21,10.47,"Public 4-year","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","Not an MSI","Minimally selective"
"Category 5",10.281445,8.75,11.81,"Public 4-year","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","Not an MSI","Open admission"
"Category 1",NA,NA,NA,"Public 4-year","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","HBCU","Not a 4-year institution"
"Category 2",NA,NA,NA,"Public 4-year","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","HBCU","Very selective"
"Category 3",60.571481,52.5,68.64,"Public 4-year","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","HBCU","Moderately selective"
"Category 4",34.075294,25.45,42.7,"Public 4-year","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","HBCU","Minimally selective"
"Category 5",5.353226,2.79,7.92,"Public 4-year","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","HBCU","Open admission"
"Category 1",NA,NA,NA,"Public 4-year","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","PBI","Not a 4-year institution"
"Category 2",0.585105,0.43,0.74,"Public 4-year","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","PBI","Very selective"
"Category 3",62.882903,56.44,69.33,"Public 4-year","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","PBI","Moderately selective"
"Category 4",9.593271,7.37,11.82,"Public 4-year","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","PBI","Minimally selective"
"Category 5",26.938721,20.21,33.67,"Public 4-year","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","PBI","Open admission"
"Category 1",NA,NA,NA,"Public 4-year","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","HSI","Not a 4-year institution"
"Category 2",16.931232,15.62,18.25,"Public 4-year","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","HSI","Very selective"
"Category 3",52.980075,50.37,55.59,"Public 4-year","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","HSI","Moderately selective"
"Category 4",11.795944,10.74,12.86,"Public 4-year","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","HSI","Minimally selective"
"Category 5",18.29275,15.72,20.86,"Public 4-year","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","HSI","Open admission"
"Category 1",NA,NA,NA,"Public 4-year","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","AAPISI","Not a 4-year institution"
"Category 2",84.606091,82.99,86.22,"Public 4-year","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","AAPISI","Very selective"
"Category 3",13.766431,12.19,15.35,"Public 4-year","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","AAPISI","Moderately selective"
"Category 4",1.166651,0.95,1.38,"Public 4-year","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","AAPISI","Minimally selective"
"Category 5",0.460828,0.24,0.68,"Public 4-year","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","AAPISI","Open admission"
"Category 1",NA,NA,NA,"Public 4-year","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","Tribal college","Not a 4-year institution"
"Category 2",NA,NA,NA,"Public 4-year","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","Tribal college","Very selective"
"Category 3",NA,NA,NA,"Public 4-year","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","Tribal college","Moderately selective"
"Category 4",14.27856,4.86,23.7,"Public 4-year","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","Tribal college","Minimally selective"
"Category 5",85.72144,76.3,95.14,"Public 4-year","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","Tribal college","Open admission"
"Category 1",NA,NA,NA,"Public 4-year","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","Other MSI","Not a 4-year institution"
"Category 2",44.667542,38.2,51.13,"Public 4-year","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","Other MSI","Very selective"
"Category 3",43.60536,37.46,49.75,"Public 4-year","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","Other MSI","Moderately selective"
"Category 4",4.800253,3.63,5.97,"Public 4-year","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","Other MSI","Minimally selective"
"Category 5",6.926846,5.13,8.72,"Public 4-year","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","Other MSI","Open admission"
"Category 1",27.116293,24.73,29.5,"Other","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","Total","Not a 4-year institution"
"Category 2",11.141854,8.76,13.53,"Other","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","Total","Very selective"
"Category 3",38.170995,33.71,42.64,"Other","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","Total","Moderately selective"
"Category 4",9.411588,6.89,11.93,"Other","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","Total","Minimally selective"
"Category 5",14.15927,10.27,18.05,"Other","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","Total","Open admission"
"Category 1",13.846504,9.26,18.43,"Other","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","Not an MSI","Not a 4-year institution"
"Category 2",15.204608,11.27,19.14,"Other","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","Not an MSI","Very selective"
"Category 3",55.009493,48.86,61.16,"Other","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","Not an MSI","Moderately selective"
"Category 4",6.540732,4.45,8.64,"Other","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","Not an MSI","Minimally selective"
"Category 5",9.398662,5.02,13.78,"Other","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","Not an MSI","Open admission"
"Category 1",NA,NA,NA,"Other","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","HBCU","Not a 4-year institution"
"Category 2",33.325513,2.66,63.99,"Other","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","HBCU","Very selective"
"Category 3",28.961634,7.38,50.54,"Other","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","HBCU","Moderately selective"
"Category 4",19.933937,-8.54,48.4,"Other","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","HBCU","Minimally selective"
"Category 5",17.778916,-1.91,37.47,"Other","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","HBCU","Open admission"
"Category 1",56.474296,47.14,65.8,"Other","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","PBI","Not a 4-year institution"
"Category 2",0.366906,0.01,0.72,"Other","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","PBI","Very selective"
"Category 3",18.444659,13.13,23.76,"Other","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","PBI","Moderately selective"
"Category 4",9.28337,4.92,13.64,"Other","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","PBI","Minimally selective"
"Category 5",15.43077,8.08,22.79,"Other","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","PBI","Open admission"
"Category 1",45.110235,31.78,58.44,"Other","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","HSI","Not a 4-year institution"
"Category 2",6.471131,3.29,9.65,"Other","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","HSI","Very selective"
"Category 3",12.445269,4.29,20.6,"Other","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","HSI","Moderately selective"
"Category 4",12.393802,6.23,18.56,"Other","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","HSI","Minimally selective"
"Category 5",23.579563,8.4,38.76,"Other","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","HSI","Open admission"
"Category 1",8.486457,-25.03,42,"Other","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","AAPISI","Not a 4-year institution"
"Category 2",39.726473,-1.17,80.63,"Other","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","AAPISI","Very selective"
"Category 3",21.597408,9.49,33.7,"Other","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","AAPISI","Moderately selective"
"Category 4",26.766889,11.62,41.91,"Other","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","AAPISI","Minimally selective"
"Category 5",3.422773,-0.04,6.89,"Other","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","AAPISI","Open admission"
"Category 1",22.191897,-26.23,70.62,"Other","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","Tribal college","Not a 4-year institution"
"Category 2",NA,NA,NA,"Other","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","Tribal college","Very selective"
"Category 3",NA,NA,NA,"Other","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","Tribal college","Moderately selective"
"Category 4",4.997501,-43.07,53.06,"Other","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","Tribal college","Minimally selective"
"Category 5",72.810602,14.19,131.43,"Other","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","Tribal college","Open admission"
"Category 1",49.636232,16.08,83.19,"Other","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","Other MSI","Not a 4-year institution"
"Category 2",NA,NA,NA,"Other","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","Other MSI","Very selective"
"Category 3",4.157859,-0.63,8.94,"Other","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","Other MSI","Moderately selective"
"Category 4",23.994518,-8.61,56.59,"Other","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","Other MSI","Minimally selective"
"Category 5",22.211392,-6.29,50.72,"Other","Institution Selectivity",5,"Institution MSI Status","rjqrjc","D8 Percentages","Other MSI","Open admission"
"Category 1",49.43528,48.98,49.89,"Total","Race/Ethnicity",7,"Institution Selectivity","bgxacw","D9 Percentages","Total","White"
"Category 2",14.471991,14.15,14.8,"Total","Race/Ethnicity",7,"Institution Selectivity","bgxacw","D9 Percentages","Total","Black or African American"
"Category 3",19.814418,19.35,20.28,"Total","Race/Ethnicity",7,"Institution Selectivity","bgxacw","D9 Percentages","Total","Hispanic or Latino"
"Category 4",7.973161,7.61,8.33,"Total","Race/Ethnicity",7,"Institution Selectivity","bgxacw","D9 Percentages","Total","Asian"
"Category 5",1.19447,1.01,1.38,"Total","Race/Ethnicity",7,"Institution Selectivity","bgxacw","D9 Percentages","Total","Native American"
"Category 6",0.469684,0.35,0.59,"Total","Race/Ethnicity",7,"Institution Selectivity","bgxacw","D9 Percentages","Total","Native Hawaiian/Pacific Islander"
"Category 7",6.640996,6.15,7.13,"Total","Race/Ethnicity",7,"Institution Selectivity","bgxacw","D9 Percentages","Total","More than one race"
"Category 1",43.648626,42.71,44.58,"Total","Race/Ethnicity",7,"Institution Selectivity","bgxacw","D9 Percentages","Not a 4-year institution","White"
"Category 2",17.469635,16.75,18.19,"Total","Race/Ethnicity",7,"Institution Selectivity","bgxacw","D9 Percentages","Not a 4-year institution","Black or African American"
"Category 3",24.176937,23.19,25.16,"Total","Race/Ethnicity",7,"Institution Selectivity","bgxacw","D9 Percentages","Not a 4-year institution","Hispanic or Latino"
"Category 4",6.571758,5.77,7.38,"Total","Race/Ethnicity",7,"Institution Selectivity","bgxacw","D9 Percentages","Not a 4-year institution","Asian"
"Category 5",1.722089,1.27,2.17,"Total","Race/Ethnicity",7,"Institution Selectivity","bgxacw","D9 Percentages","Not a 4-year institution","Native American"
"Category 6",0.563106,0.42,0.71,"Total","Race/Ethnicity",7,"Institution Selectivity","bgxacw","D9 Percentages","Not a 4-year institution","Native Hawaiian/Pacific Islander"
"Category 7",5.847849,5.2,6.49,"Total","Race/Ethnicity",7,"Institution Selectivity","bgxacw","D9 Percentages","Not a 4-year institution","More than one race"
"Category 1",40.657084,38.54,42.78,"Total","Race/Ethnicity",7,"Institution Selectivity","bgxacw","D9 Percentages","Very selective","White"
"Category 2",7.151982,5.88,8.43,"Total","Race/Ethnicity",7,"Institution Selectivity","bgxacw","D9 Percentages","Very selective","Black or African American"
"Category 3",26.08999,24.03,28.15,"Total","Race/Ethnicity",7,"Institution Selectivity","bgxacw","D9 Percentages","Very selective","Hispanic or Latino"
"Category 4",20.413273,18.59,22.24,"Total","Race/Ethnicity",7,"Institution Selectivity","bgxacw","D9 Percentages","Very selective","Asian"
"Category 5",0.061413,-0.05,0.17,"Total","Race/Ethnicity",7,"Institution Selectivity","bgxacw","D9 Percentages","Very selective","Native American"
"Category 6",0.221941,0.05,0.4,"Total","Race/Ethnicity",7,"Institution Selectivity","bgxacw","D9 Percentages","Very selective","Native Hawaiian/Pacific Islander"
"Category 7",5.404317,4.33,6.48,"Total","Race/Ethnicity",7,"Institution Selectivity","bgxacw","D9 Percentages","Very selective","More than one race"
"Category 1",56.645519,55.49,57.8,"Total","Race/Ethnicity",7,"Institution Selectivity","bgxacw","D9 Percentages","Moderately selective","White"
"Category 2",12.670528,12.11,13.23,"Total","Race/Ethnicity",7,"Institution Selectivity","bgxacw","D9 Percentages","Moderately selective","Black or African American"
"Category 3",17.096328,16.18,18.01,"Total","Race/Ethnicity",7,"Institution Selectivity","bgxacw","D9 Percentages","Moderately selective","Hispanic or Latino"
"Category 4",6.745288,6,7.49,"Total","Race/Ethnicity",7,"Institution Selectivity","bgxacw","D9 Percentages","Moderately selective","Asian"
"Category 5",0.710088,0.57,0.85,"Total","Race/Ethnicity",7,"Institution Selectivity","bgxacw","D9 Percentages","Moderately selective","Native American"
