"Target value","Lower bound","Upper bound","Sector value","Target name","Row name","Measure name","Source code","Section name","Row value"
NA,NA,NA,"Total","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Puerto Rico"
25,23.35,26.65,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Total"
27,24.69,29.31,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Alabama"
NA,NA,NA,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Alaska"
35,25.41,44.59,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Arizona"
26,20.96,31.04,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Arkansas"
35,29.51,40.49,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","California"
32,22.86,41.14,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Colorado"
24,18.14,29.86,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Connecticut"
NA,NA,NA,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Delaware"
NA,NA,NA,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","District of Columbia"
29,9.05,48.95,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Florida"
24,19.78,28.22,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Georgia"
24,14.71,33.29,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Hawaii"
NA,NA,NA,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Idaho"
17,14.2,19.8,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Illinois"
14,12.01,15.99,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Indiana"
23,18.82,27.18,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Iowa"
NA,NA,NA,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Kansas"
39,29.79,48.21,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Kentucky"
NA,NA,NA,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Louisiana"
19,15.56,22.44,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Maine"
16,7.25,24.75,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Maryland"
24,18.31,29.69,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Massachusetts"
20,14.91,25.09,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Michigan"
28,25.63,30.37,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Minnesota"
28,20.88,35.12,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Mississippi"
NA,NA,NA,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Missouri"
NA,NA,NA,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Montana"
14,10,18,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Nebraska"
NA,NA,NA,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Nevada"
NA,NA,NA,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","New Hampshire"
25,20.3,29.7,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","New Jersey"
15,-37.99,67.99,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","New Mexico"
27,21.01,32.99,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","New York"
26,24.04,27.96,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","North Carolina"
NA,NA,NA,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","North Dakota"
20,16.76,23.24,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Ohio"
23,16.2,29.8,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Oklahoma"
NA,NA,NA,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Oregon"
22,17.48,26.52,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Pennsylvania"
NA,NA,NA,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Rhode Island"
36,17.1,54.9,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","South Carolina"
NA,NA,NA,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","South Dakota"
19,17.51,20.49,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Tennessee"
29,24.04,33.96,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Texas"
NA,NA,NA,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Utah"
14,7.01,20.99,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Vermont"
40,30.54,49.46,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Virginia"
23,18.18,27.82,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Washington"
20,5.06,34.94,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","West Virginia"
NA,NA,NA,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Wisconsin"
NA,NA,NA,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Wyoming"
NA,NA,NA,"Public 2-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Puerto Rico"
28,27.56,28.44,"Public 4-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Total"
NA,NA,NA,"Public 4-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Alabama"
NA,NA,NA,"Public 4-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Alaska"
29,23.36,34.64,"Public 4-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Arizona"
26,23.44,28.56,"Public 4-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Arkansas"
34,31.05,36.95,"Public 4-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","California"
31,27.52,34.48,"Public 4-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Colorado"
NA,NA,NA,"Public 4-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Connecticut"
NA,NA,NA,"Public 4-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Delaware"
NA,NA,NA,"Public 4-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","District of Columbia"
25,20.79,29.21,"Public 4-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Florida"
26,24.13,27.87,"Public 4-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Georgia"
29,25.33,32.67,"Public 4-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Hawaii"
NA,NA,NA,"Public 4-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Idaho"
30,27.5,32.5,"Public 4-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Illinois"
NA,NA,NA,"Public 4-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Indiana"
21,18.55,23.45,"Public 4-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Iowa"
25,21.89,28.11,"Public 4-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Kansas"
25,20.86,29.14,"Public 4-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Kentucky"
28,25.8,30.2,"Public 4-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Louisiana"
23,19.83,26.17,"Public 4-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Maine"
27,23.5,30.5,"Public 4-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Maryland"
26,23.73,28.27,"Public 4-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Massachusetts"
25,23.17,26.83,"Public 4-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Michigan"
21,19.59,22.41,"Public 4-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Minnesota"
28,25.05,30.95,"Public 4-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Mississippi"
NA,NA,NA,"Public 4-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Missouri"
NA,NA,NA,"Public 4-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Montana"
23,19.91,26.09,"Public 4-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Nebraska"
30,22.44,37.56,"Public 4-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Nevada"
28,25.98,30.02,"Public 4-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","New Hampshire"
40,37.08,42.92,"Public 4-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","New Jersey"
21,14.92,27.08,"Public 4-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","New Mexico"
29,26.73,31.27,"Public 4-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","New York"
24,22.49,25.51,"Public 4-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","North Carolina"
NA,NA,NA,"Public 4-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","North Dakota"
26,24.59,27.41,"Public 4-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Ohio"
28,26.93,29.07,"Public 4-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Oklahoma"
28,14.52,41.48,"Public 4-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Oregon"
32,30.27,33.73,"Public 4-year","Net price after grants as percent of income","Institution State","Median","wyaywl","C4 Medians","Pennsylvania"
