"Category number","Share","Lower bound","Upper bound","Sector value","Distribution name","Number of categories","Row name","Source code","Section name","Row value","Category name"
"Category 1",7.892219,6.43,9.35,"Public 4-year","Parents' Highest Education Level",3,"Institution MSI Status","lvxiar","D8 Percentages","AAPISI","Middle school/junior high"
"Category 2",28.802256,25.07,32.54,"Public 4-year","Parents' Highest Education Level",3,"Institution MSI Status","lvxiar","D8 Percentages","AAPISI","High school"
"Category 3",63.305526,60.12,66.49,"Public 4-year","Parents' Highest Education Level",3,"Institution MSI Status","lvxiar","D8 Percentages","AAPISI","College or beyond"
"Category 1",4.310153,0.52,8.1,"Public 4-year","Parents' Highest Education Level",3,"Institution MSI Status","lvxiar","D8 Percentages","Tribal college","Middle school/junior high"
"Category 2",40.477382,31.64,49.31,"Public 4-year","Parents' Highest Education Level",3,"Institution MSI Status","lvxiar","D8 Percentages","Tribal college","High school"
"Category 3",55.212466,47.45,62.98,"Public 4-year","Parents' Highest Education Level",3,"Institution MSI Status","lvxiar","D8 Percentages","Tribal college","College or beyond"
"Category 1",14.629067,11.66,17.6,"Public 4-year","Parents' Highest Education Level",3,"Institution MSI Status","lvxiar","D8 Percentages","Other MSI","Middle school/junior high"
"Category 2",36.54254,33.43,39.65,"Public 4-year","Parents' Highest Education Level",3,"Institution MSI Status","lvxiar","D8 Percentages","Other MSI","High school"
"Category 3",48.828394,44.64,53.02,"Public 4-year","Parents' Highest Education Level",3,"Institution MSI Status","lvxiar","D8 Percentages","Other MSI","College or beyond"
"Category 1",6.46876,5.6,7.33,"Other","Parents' Highest Education Level",3,"Institution MSI Status","lvxiar","D8 Percentages","Total","Middle school/junior high"
"Category 2",35.988602,33.8,38.18,"Other","Parents' Highest Education Level",3,"Institution MSI Status","lvxiar","D8 Percentages","Total","High school"
"Category 3",57.542639,55.68,59.41,"Other","Parents' Highest Education Level",3,"Institution MSI Status","lvxiar","D8 Percentages","Total","College or beyond"
"Category 1",4.498869,3.35,5.65,"Other","Parents' Highest Education Level",3,"Institution MSI Status","lvxiar","D8 Percentages","Not an MSI","Middle school/junior high"
"Category 2",31.326735,28.48,34.18,"Other","Parents' Highest Education Level",3,"Institution MSI Status","lvxiar","D8 Percentages","Not an MSI","High school"
"Category 3",64.174396,61.9,66.45,"Other","Parents' Highest Education Level",3,"Institution MSI Status","lvxiar","D8 Percentages","Not an MSI","College or beyond"
"Category 1",3.714136,1.99,5.43,"Other","Parents' Highest Education Level",3,"Institution MSI Status","lvxiar","D8 Percentages","HBCU","Middle school/junior high"
"Category 2",42.610388,35.36,49.86,"Other","Parents' Highest Education Level",3,"Institution MSI Status","lvxiar","D8 Percentages","HBCU","High school"
"Category 3",53.675476,45.5,61.86,"Other","Parents' Highest Education Level",3,"Institution MSI Status","lvxiar","D8 Percentages","HBCU","College or beyond"
"Category 1",8.001089,5.49,10.51,"Other","Parents' Highest Education Level",3,"Institution MSI Status","lvxiar","D8 Percentages","PBI","Middle school/junior high"
"Category 2",49.110689,40.64,57.58,"Other","Parents' Highest Education Level",3,"Institution MSI Status","lvxiar","D8 Percentages","PBI","High school"
"Category 3",42.888223,35,50.78,"Other","Parents' Highest Education Level",3,"Institution MSI Status","lvxiar","D8 Percentages","PBI","College or beyond"
"Category 1",14.205855,11.19,17.22,"Other","Parents' Highest Education Level",3,"Institution MSI Status","lvxiar","D8 Percentages","HSI","Middle school/junior high"
"Category 2",43.099674,39.13,47.07,"Other","Parents' Highest Education Level",3,"Institution MSI Status","lvxiar","D8 Percentages","HSI","High school"
"Category 3",42.694472,37.7,47.69,"Other","Parents' Highest Education Level",3,"Institution MSI Status","lvxiar","D8 Percentages","HSI","College or beyond"
"Category 1",2.311856,0.68,3.95,"Other","Parents' Highest Education Level",3,"Institution MSI Status","lvxiar","D8 Percentages","AAPISI","Middle school/junior high"
"Category 2",23.284835,15.09,31.48,"Other","Parents' Highest Education Level",3,"Institution MSI Status","lvxiar","D8 Percentages","AAPISI","High school"
"Category 3",74.403309,66.14,82.67,"Other","Parents' Highest Education Level",3,"Institution MSI Status","lvxiar","D8 Percentages","AAPISI","College or beyond"
"Category 1",1.098594,-6.14,8.33,"Other","Parents' Highest Education Level",3,"Institution MSI Status","lvxiar","D8 Percentages","Tribal college","Middle school/junior high"
"Category 2",54.858584,28.49,81.23,"Other","Parents' Highest Education Level",3,"Institution MSI Status","lvxiar","D8 Percentages","Tribal college","High school"
"Category 3",44.042823,19.48,68.6,"Other","Parents' Highest Education Level",3,"Institution MSI Status","lvxiar","D8 Percentages","Tribal college","College or beyond"
"Category 1",11.434598,8.79,14.08,"Other","Parents' Highest Education Level",3,"Institution MSI Status","lvxiar","D8 Percentages","Other MSI","Middle school/junior high"
"Category 2",46.973548,42.06,51.89,"Other","Parents' Highest Education Level",3,"Institution MSI Status","lvxiar","D8 Percentages","Other MSI","High school"
"Category 3",41.591854,35.42,47.77,"Other","Parents' Highest Education Level",3,"Institution MSI Status","lvxiar","D8 Percentages","Other MSI","College or beyond"
"Category 1",26.339264,25.86,26.82,"Total","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","Total","Bottom quartile"
"Category 2",27.345799,26.81,27.88,"Total","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","Total","Lower-middle quartile"
"Category 3",25.497195,24.98,26.01,"Total","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","Total","Upper-middle quartile"
"Category 4",20.817742,20.34,21.3,"Total","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","Total","Top quartile"
"Category 1",20.959821,20.3,21.62,"Total","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","Not an MSI","Bottom quartile"
"Category 2",25.243969,24.59,25.9,"Total","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","Not an MSI","Lower-middle quartile"
"Category 3",28.029336,27.37,28.69,"Total","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","Not an MSI","Upper-middle quartile"
"Category 4",25.766873,25.06,26.48,"Total","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","Not an MSI","Top quartile"
"Category 1",46.855579,43.6,50.12,"Total","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","HBCU","Bottom quartile"
"Category 2",31.472572,29.07,33.88,"Total","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","HBCU","Lower-middle quartile"
"Category 3",15.665714,12.4,18.93,"Total","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","HBCU","Upper-middle quartile"
"Category 4",6.006136,4.95,7.07,"Total","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","HBCU","Top quartile"
"Category 1",31.966467,27.82,36.11,"Total","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","PBI","Bottom quartile"
"Category 2",29.866322,28.07,31.66,"Total","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","PBI","Lower-middle quartile"
"Category 3",24.477708,20.75,28.2,"Total","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","PBI","Upper-middle quartile"
"Category 4",13.689502,12.09,15.29,"Total","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","PBI","Top quartile"
"Category 1",35.612224,33.84,37.38,"Total","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","HSI","Bottom quartile"
"Category 2",31.359108,30.09,32.63,"Total","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","HSI","Lower-middle quartile"
"Category 3",20.720644,19.71,21.73,"Total","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","HSI","Upper-middle quartile"
"Category 4",12.308024,11.29,13.32,"Total","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","HSI","Top quartile"
"Category 1",26.462943,23.95,28.97,"Total","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","AAPISI","Bottom quartile"
"Category 2",28.580209,26.19,30.97,"Total","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","AAPISI","Lower-middle quartile"
"Category 3",22.255862,20.06,24.45,"Total","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","AAPISI","Upper-middle quartile"
"Category 4",22.700986,20.09,25.31,"Total","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","AAPISI","Top quartile"
"Category 1",46.757651,32.34,61.17,"Total","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","Tribal college","Bottom quartile"
"Category 2",27.573837,11.65,43.5,"Total","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","Tribal college","Lower-middle quartile"
"Category 3",15.35942,10.58,20.14,"Total","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","Tribal college","Upper-middle quartile"
"Category 4",10.309092,3.03,17.59,"Total","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","Tribal college","Top quartile"
"Category 1",36.846905,32.99,40.71,"Total","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","Other MSI","Bottom quartile"
"Category 2",30.98474,28.7,33.27,"Total","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","Other MSI","Lower-middle quartile"
"Category 3",20.15809,17.57,22.74,"Total","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","Other MSI","Upper-middle quartile"
"Category 4",12.010266,9.8,14.22,"Total","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","Other MSI","Top quartile"
"Category 1",32.546061,31.5,33.6,"Public 2-year","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","Total","Bottom quartile"
"Category 2",29.411042,28.33,30.49,"Public 2-year","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","Total","Lower-middle quartile"
"Category 3",25.144918,24.16,26.13,"Public 2-year","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","Total","Upper-middle quartile"
"Category 4",12.897979,12.17,13.63,"Public 2-year","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","Total","Top quartile"
"Category 1",28.582915,27.13,30.04,"Public 2-year","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","Not an MSI","Bottom quartile"
"Category 2",28.315049,27.05,29.58,"Public 2-year","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","Not an MSI","Lower-middle quartile"
"Category 3",27.894199,26.6,29.18,"Public 2-year","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","Not an MSI","Upper-middle quartile"
"Category 4",15.207837,14.09,16.33,"Public 2-year","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","Not an MSI","Top quartile"
"Category 1",53.466406,50.14,56.79,"Public 2-year","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","HBCU","Bottom quartile"
"Category 2",27.309893,21.72,32.9,"Public 2-year","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","HBCU","Lower-middle quartile"
"Category 3",13.209822,9.14,17.28,"Public 2-year","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","HBCU","Upper-middle quartile"
"Category 4",6.01388,3.33,8.7,"Public 2-year","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","HBCU","Top quartile"
"Category 1",34.000625,30.42,37.58,"Public 2-year","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","PBI","Bottom quartile"
"Category 2",29.704282,26.35,33.06,"Public 2-year","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","PBI","Lower-middle quartile"
"Category 3",25.042015,21.32,28.77,"Public 2-year","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","PBI","Upper-middle quartile"
"Category 4",11.253078,9.02,13.48,"Public 2-year","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","PBI","Top quartile"
"Category 1",36.310997,34.13,38.49,"Public 2-year","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","HSI","Bottom quartile"
"Category 2",30.563539,28.5,32.62,"Public 2-year","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","HSI","Lower-middle quartile"
"Category 3",22.072024,20.51,23.63,"Public 2-year","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","HSI","Upper-middle quartile"
"Category 4",11.053441,9.75,12.36,"Public 2-year","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","HSI","Top quartile"
"Category 1",22.868587,17.21,28.53,"Public 2-year","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","AAPISI","Bottom quartile"
"Category 2",27.132515,18.19,36.07,"Public 2-year","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","AAPISI","Lower-middle quartile"
"Category 3",27.931713,21.03,34.83,"Public 2-year","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","AAPISI","Upper-middle quartile"
"Category 4",22.067185,16.04,28.1,"Public 2-year","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","AAPISI","Top quartile"
"Category 1",38.659481,14.28,63.04,"Public 2-year","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","Tribal college","Bottom quartile"
"Category 2",31.07868,-0.81,62.97,"Public 2-year","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","Tribal college","Lower-middle quartile"
"Category 3",15.911707,11.48,20.34,"Public 2-year","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","Tribal college","Upper-middle quartile"
"Category 4",14.350132,-0.18,28.88,"Public 2-year","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","Tribal college","Top quartile"
"Category 1",39.092353,34.19,44,"Public 2-year","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","Other MSI","Bottom quartile"
"Category 2",31.990228,28.47,35.51,"Public 2-year","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","Other MSI","Lower-middle quartile"
"Category 3",21.620451,17.83,25.41,"Public 2-year","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","Other MSI","Upper-middle quartile"
"Category 4",7.296968,5.82,8.78,"Public 2-year","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","Other MSI","Top quartile"
"Category 1",24.738264,24.12,25.35,"Public 4-year","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","Total","Bottom quartile"
"Category 2",26.993063,26.32,27.66,"Public 4-year","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","Total","Lower-middle quartile"
"Category 3",26.192869,25.6,26.79,"Public 4-year","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","Total","Upper-middle quartile"
"Category 4",22.075804,21.56,22.59,"Public 4-year","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","Total","Top quartile"
"Category 1",19.463744,18.78,20.15,"Public 4-year","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","Not an MSI","Bottom quartile"
"Category 2",24.556493,23.71,25.4,"Public 4-year","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","Not an MSI","Lower-middle quartile"
"Category 3",29.107696,28.35,29.86,"Public 4-year","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","Not an MSI","Upper-middle quartile"
"Category 4",26.872069,26.17,27.57,"Public 4-year","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","Not an MSI","Top quartile"
"Category 1",44.580216,41.06,48.1,"Public 4-year","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","HBCU","Bottom quartile"
"Category 2",32.174124,28.97,35.38,"Public 4-year","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","HBCU","Lower-middle quartile"
"Category 3",16.271488,12.83,19.72,"Public 4-year","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","HBCU","Upper-middle quartile"
"Category 4",6.974173,5.53,8.41,"Public 4-year","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","HBCU","Top quartile"
"Category 1",29.378236,27.07,31.69,"Public 4-year","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","PBI","Bottom quartile"
"Category 2",30.924611,27.91,33.94,"Public 4-year","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","PBI","Lower-middle quartile"
"Category 3",25.762284,22.45,29.07,"Public 4-year","Income Quartile",4,"Institution MSI Status","slgbvr","D8 Percentages","PBI","Upper-middle quartile"
